CountryName,ArrID,ArrType,ApprovalDate,InitialEndDate,RevisedEndDate,IniPgmYr,BoardActDate,ReviewType,ReviewSequence,EconDescrpt,Descpt,CondtOriginTxt,SPC_PA_SB,CondtSource,CondtSourceTxt,LeadInst,TestDate,Status,Comments
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,"1.2. Revenue administration, including customs",Government to carry out a VAT gap analysis in consultation with IMF staff and to publish such analysis.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,12/31/2013,SB,Introduced at R0. Macroeconomic rationale: To make transparent the costs of VAT tax expenditures.
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,"1.6. Expenditure auditing, accounting, and financial controls",Government to complete the rollout of the IPPS to cover personnel management and payroll of all entities within central government.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,12/31/2013,SB,Introduced at R0. Macroeconomic rationale: To improve both governance and transparency of budget execution.
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,"1.6. Expenditure auditing, accounting, and financial controls",Government to complete the expansion of the treasury system (IFMS) to all of central government votes.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,12/31/2013,SB,Introduced at R0. Macroeconomic rationale: To improve both governance and transparency of budget execution.
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,2.1. Central bank operations and reforms,"Ministry of Finance to submit to cabinet amendments to the Bank of Uganda Act including a provision for capital adequacy of BoU as an adequate percent of monetary liabilities, as well as other provisions to support implementation of inflation targeting.",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,02/28/2014,SB,Introduced at R0. Macroeconomic rationale: To enable full monetary policy independence and credibility of the central bank. This measure would complete the second stage of the recapitalization of BoU.
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,"1.6. Expenditure auditing, accounting, and financial controls","Government to start introducing a Treasury Single Account for IFMS related transactions, including for the Treasury General Accounts, salaries, and IFMS projects.",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,03/31/2014,SB,Introduced at R0. Macroeconomic rationale: To improve both governance and transparency of budget execution.
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,"1.1. Revenue measures, excluding trade policy",Government to prepare an action plan to implement the recommendations on addressing tax exemptions that come out of the VAT gap analysis.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,03/31/2014,SB,Introduced at R0. Macroeconomic rationale: Improve tax efficiency.
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,"1.7. Fiscal transparency (publication, parliamentary oversight)","Government to include in the Budget Framework Paper a status report of all ongoing PPP programs, including individual estimates of each project?s contingent liability.",Condition was previously a structural benchmark,SB,"IMF, CtyTeam",IMF Country team,IMF,03/31/2014,SB,This SB is carried over from the previous PSI program and re-introduced at R0 for this new PSI. Macroeconomic rationale: To enhance fiscal transparency.
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,11. Other structural measures,Government to have issued a minimum of 1 million ID cards under the new national identification system.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,05/31/2014,SB,"Introduced at R0. Macroeconomic rationale: To support efforts to strengthen revenue collection, promote the unique identification of financial sector clients, and combat money laundering and the financing of terrorism."
UGANDA,702,PSI,06/28/2013,06/27/2016,          ,2013,06/28/2013,R0,EL  ,"1.1. Revenue measures, excluding trade policy",Government to eliminate the income tax exemption on income derived from agro-processing.,Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,05/31/2014,SB,Introduced at R0. Macroeconomic rationale: To increase revenue and tax administration efficiency.
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"6.1. Financial sector legal reforms, regulation, and supervision",Amending NBU resolutions that eliminate exceptions that permit more favorable terms than market terms for related-party lending,Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,04/30/2004,PC,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"1.1. Revenue measures, excluding trade policy","Enactment of changes to the VAT law that eliminate sectoral VAT preferences, effective no later than January 2005, reducing the total fiscal cost of remaining VAT preferences (excluding agriculture) to at most Hrv 3.2 billion, based on the 2003 estimates in the 2004 tax expenditure budget",Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,08/15/2004,PC,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"6.1. Financial sector legal reforms, regulation, and supervision","Submission to parliament by the NBU and enactment of amendments to the Law on Banks and Banking, and revisions of NBU resolutions, to strengthen the provisions on related-party lending, in particular by (a) requiring identification of ultimate bank owners; (b) eliminating exceptions that permit more favorable terms than market terms for related-party lending; (c) prohibiting concerned parties involvement in the credit analysis; and (d) requiring regular disclosure of related-party lending in the banks annual reports",Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,08/15/2004,PC,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"1.1. Revenue measures, excluding trade policy","Suspension of VAT exemptions and zero-ratings extended to newly-built housing construction, aircraft production, and shipbuilding",Condition is new,PA,"IMF, CtyTeam",IMF Country team,IMF,Program Prior Action,M,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"1.1. Revenue measures, excluding trade policy",A reduction in the stock of VAT refund arrears by at least Hrv 500 million between end-2002 and end-2003,Condition is new,PA,"IMF, CtyTeam",IMF Country team,IMF,Program Prior Action,M,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"1.1. Revenue measures, excluding trade policy","Enactment of a 2004 budget law that provides for the clearance of the entire stock of VAT refund arrears, on market terms",Condition is new,PA,"IMF, CtyTeam",IMF Country team,IMF,Program Prior Action,M,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"9. Labor markets, excluding public sector employment",Parliamentary approval to postpone the minimum wage increase planned for July 2003,Condition is new,PA,"IMF, CtyTeam",IMF Country team,IMF,Program Prior Action,M,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"6.1. Financial sector legal reforms, regulation, and supervision","Adoption of a NBU decree to increase in the minimum risk-weighted capital adequacy ratio from 8 percent to 10 percent, effective March 1, 2004",Condition is new,PA,Others-PleaseSpecify,Others ( Please Specify),IMF,Program Prior Action,M,Recommendation from FSAP mission
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"1.8. Budget preparation (e.g., submission or approval)","Adoption of a monitoring system of quasi-fiscal operations in the electricity, gas, and coal sectors, and including the analysis for information purposes in the context of the budgetary submission for 2005",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,10/31/2004,SB,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,"1.1. Revenue measures, excluding trade policy","Reducing the total fiscal cost of the remaining VAT preferences (including agriculture) effective in 2005 to at most Hrv 2.9 billion, based on the 2003 estimates in the 2004 tax expenditure budget",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,01/31/2005,SB,
UKRAINE,546,SBA,03/29/2004,03/28/2005,          ,2004,03/29/2004,R0,EL  ,1.5. Debt Management,"Steps to develop the domestic securities market, including by (a) enhancing the marketability of restructured treasury bills held by the NBU and (b) further developing and implementing debt management guidelines that promote the development of the government securities market",Condition is new,SB,"IMF, CtyTeam",IMF Country team,IMF,06/30/2004,SB,
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,"1.8. Budget preparation (e.g., submission or approval)",Pass a 2009 Budget consistent with our general government deficit target of a zero overall balance. Consistency will be monitored through the target for the state budget deficit and the budgets for the social funds.,Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,04/30/2009,W,"At R1, source of status information: Press Release No. 09/156."
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,"6.1. Financial sector legal reforms, regulation, and supervision","Complete a diagnostic study by December 15, 2008 covering National Bank of Ukraine's (NBU) group 1 banks, coordinated by NBU and with participation of several reputable audit firms.",Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,12/15/2008,M,
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,6.2. Restructuring and privatization of financial institutions,"Resolve all problem banks by end June 2009, so that viable banks meet the regulatory minimum capital and nonviable banks are liquidated.",Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,06/30/2009,Mod,"At the time of R1, this p.c. will be specified as a prior action for completion of the second review (R2)."
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,7. Exchange systems and restrictions (current and capital),Prohibition on the introduction or modification of multiple currency practices.,Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,Continuous,PC,
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,7. Exchange systems and restrictions (current and capital),Prohibition on the introduction or modification of multiple currency practices.,,SPC,,,,04/30/2009,W,"At R1, source of status information: Press Release No. 09/156."
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,7. Exchange systems and restrictions (current and capital),Prohibition on the imposition of restrictions on the making of payments and transfers for current international transactions.,Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,Continuous,PC,
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,7. Exchange systems and restrictions (current and capital),Prohibition on the imposition of restrictions on the making of payments and transfers for current international transactions.,,SPC,,,,04/30/2009,W,"At R1, source of status information: Press Release No. 09/156."
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,7. Exchange systems and restrictions (current and capital),Prohibition on the conclusion of bilateral payments agreements that are inconsistent with Article VIII.,Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,Continuous,PC,
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,7. Exchange systems and restrictions (current and capital),Prohibition on the conclusion of bilateral payments agreements that are inconsistent with Article VIII.,,SPC,,,,04/30/2009,M,
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,"8. International trade policy, excluding customs reforms",Prohibition on the imposition or intensification of import restrictions for balance of payments reasons.,Condition is new,SPC,"IMF, CtyTeam",IMF Country team,IMF,Continuous,PC,
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,"8. International trade policy, excluding customs reforms",Prohibition on the imposition or intensification of import restrictions for balance of payments reasons.,,SPC,,,,04/30/2009,W,"At R1, source of status information: Press Release No. 09/156."
UKRAINE,599,SBA,11/05/2008,11/14/2010,07/28/2010,2008,07/28/2009,R2,L   ,"6.1. Financial sector legal reforms, regulation, and supervision","Amend legislation to enable effective bank resolution. The amendments should include revaluation of shareholder capital, transfer of assets and liabilities without prior approval of creditors, simplifying and accelerating the process for bank mergers and acquisitions, enabling the government to provide funds for banks under resolution by the NBU, and definition and disclosure of ultimate controllers of banks.",Condition is new,PA,"IMF, CtyTeam",IMF Country team,IMF,Second Review Prior action,M,
